sep=,
PacketCounter,SampleTimeFine,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,
93, 672794859, -125.17909240722656, -86.44355773925781, -124.68175506591797, 9.969523429870605, -0.3863077759742737, -0.3992711901664734, 2.6280736923217773, -27.018848419189453, 0.8107167482376099, 
94, 672803192, -128.7138214111328, -86.27217864990234, -121.12834930419922, 9.97301959991455, -0.3818953335285187, -0.39227792620658875, 2.6473605632781982, -27.207698822021484, 0.8510846495628357, 
95, 672811525, -131.2891845703125, -86.11949920654297, -118.52472686767578, 9.997076034545898, -0.3796898126602173, -0.38742420077323914, 2.713087320327759, -27.448759078979492, 0.7190945148468018, 
96, 672819858, -134.25869750976562, -85.92623901367188, -115.50422668457031, 10.005409240722656, -0.38861408829689026, -0.3929542899131775, 2.5789966583251953, -27.602800369262695, 0.7901228070259094, 
97, 672828191, -136.43634033203125, -85.75619506835938, -113.29991149902344, 9.992765426635742, -0.40582334995269775, -0.3890281319618225, 2.5096335411071777, -27.79232406616211, 0.7137924432754517, 
98, 672836524, -138.90701293945312, -85.54781341552734, -110.81307983398438, 9.998788833618164, -0.38264793157577515, -0.3784579932689667, 2.7001266479492188, -27.787660598754883, 0.74906325340271, 
99, 672844857, -140.7270050048828, -85.3646011352539, -108.96622467041016, 10.011575698852539, -0.3844931721687317, -0.38841283321380615, 2.555175542831421, -27.901824951171875, 0.7802101969718933, 
100, 672853190, -142.7764434814453, -85.14611053466797, -106.88701629638672, 10.016440391540527, -0.38007399439811707, -0.3864601254463196, 2.5283315181732178, -27.778566360473633, 0.7717574238777161, 
101, 672861523, -144.2945556640625, -84.95511627197266, -105.34151458740234, 10.0021390914917, -0.3911627531051636, -0.37194353342056274, 2.607351541519165, -27.721677780151367, 0.7731149196624756, 
102, 672869856, -145.99676513671875, -84.7306900024414, -103.63829040527344, 10.016366958618164, -0.3978424072265625, -0.3686521351337433, 2.5511281490325928, -27.616865158081055, 0.8119462132453918, 
103, 672878189, -147.26708984375, -84.5342025756836, -102.34066772460938, 10.029672622680664, -0.40153607726097107, -0.3782747983932495, 2.5993595123291016, -27.475980758666992, 0.8247532248497009, 
104, 672886522, -148.69155883789062, -84.30860137939453, -100.88329315185547, 9.997922897338867, -0.3864760398864746, -0.39650022983551025, 2.5707483291625977, -27.22762680053711, 0.7277520298957825, 
105, 672894855, -149.76490783691406, -84.10951232910156, -99.78271484375, 9.99988842010498, -0.3814215362071991, -0.34977856278419495, 2.594339370727539, -27.124557495117188, 0.8014442920684814, 
106, 672903188, -150.95387268066406, -83.88439178466797, -98.57022094726562, 10.015399932861328, -0.39434614777565, -0.3599548637866974, 2.532839775085449, -26.72523307800293, 0.8293382525444031, 
107, 672911521, -151.86012268066406, -83.68590545654297, -97.63665008544922, 10.023127555847168, -0.39690831303596497, -0.3504830598831177, 2.6092212200164795, -26.494905471801758, 0.78069669008255, 
108, 672919854, -152.86740112304688, -83.46343231201172, -96.60384368896484, 10.005685806274414, -0.4069332182407379, -0.35201296210289, 2.630685806274414, -26.21327781677246, 0.7984218597412109, 
109, 672928187, -153.6217498779297, -83.26754760742188, -95.82200622558594, 9.98494815826416, -0.3928242325782776, -0.3469740152359009, 2.6692607402801514, -25.631906509399414, 0.9311291575431824, 
110, 672936520, -154.46670532226562, -83.05223083496094, -94.95069885253906, 10.021546363830566, -0.4090747833251953, -0.37476328015327454, 2.6683132648468018, -25.25823974609375, 0.8375604152679443, 
111, 672944853, -155.11094665527344, -82.86188507080078, -94.2796401977539, 9.984403610229492, -0.3901650309562683, -0.35407012701034546, 2.6158809661865234, -24.627843856811523, 0.8247787952423096, 
112, 672953186, -155.82789611816406, -82.65522003173828, -93.537353515625, 9.993569374084473, -0.3881843686103821, -0.3599942922592163, 2.583299398422241, -24.188444137573242, 0.796142041683197, 
113, 672961519, -156.3737335205078, -82.47120666503906, -92.9645004272461, 9.982259750366211, -0.40750589966773987, -0.3588408827781677, 2.6680824756622314, -23.55280113220215, 0.8432210683822632, 
114, 672969852, -156.98220825195312, -82.27455139160156, -92.33063507080078, 9.99560832977295, -0.397169291973114, -0.37639734148979187, 2.5966696739196777, -23.036699295043945, 0.795655369758606, 
115, 672978185, -157.43850708007812, -82.0987548828125, -91.84801483154297, 9.990047454833984, -0.40205228328704834, -0.3430006802082062, 2.6117565631866455, -22.258163452148438, 0.9475989937782288, 
116, 672986518, -157.94509887695312, -81.91458892822266, -91.3162841796875, 9.988614082336426, -0.40894803404808044, -0.34141895174980164, 2.623461961746216, -21.577171325683594, 0.905386745929718, 
117, 672994851, -158.3347930908203, -81.74795532226562, -90.89915466308594, 9.965822219848633, -0.3886276185512543, -0.35133540630340576, 2.788686752319336, -20.959367752075195, 0.8764554262161255, 
118, 673003184, -158.76123046875, -81.5773696899414, -90.44640350341797, 9.979438781738281, -0.38547059893608093, -0.36111852526664734, 2.7821807861328125, -20.078392028808594, 0.8837811350822449, 
119, 673011517, -159.0872039794922, -81.42135620117188, -90.09432983398438, 9.992602348327637, -0.4120240807533264, -0.3755051791667938, 2.678391695022583, -19.462596893310547, 0.9382623434066772, 
